0.8 7.8 3.73757e-11
0.8 7.9 1.38879e-11
0.8 8 5.05825e-12
0.8 8.1 1.80583e-12
0.8 8.2 6.31929e-13
0.8 8.3 2.16757e-13
0.8 8.4 7.28772e-14
0.8 8.5 2.40173e-14
0.8 8.6 7.7584e-15
0.8 8.7 2.4566e-15
0.8 8.8 7.62446e-16
0.8 8.9 2.31952e-16
0.8 9 6.91675e-17
0.8 9.1 2.02172e-17
0.8 9.2 5.79231e-18
0.8 9.3 1.62666e-18
0.8 9.4 4.47773e-19
0.8 9.5 1.20818e-19
0.8 9.6 3.19537e-20
0.8 9.7 8.28368e-21
0.8 9.8 2.10494e-21
0.8 9.9 5.24289e-22

0.9 0 4.94066e-324
0.9 0.1 4.94066e-324
0.9 0.2 4.94066e-324
0.9 0.3 4.94066e-324
0.9 0.4 4.94066e-324
0.9 0.5 4.94066e-324
0.9 0.6 4.94066e-324
0.9 0.7 4.94066e-324
0.9 0.8 4.94066e-324
0.9 0.9 0
0.9 1 0.0183156
0.9 1.1 0.0270518
0.9 1.2 0.0391639
0.9 1.3 0.0555762
0.9 1.4 0.0773047
0.9 1.5 0.105399
0.9 1.6 0.140858
0.9 1.7 0.18452
0.9 1.8 0.236928
0.9 1.9 0.298197
0.9 2 0.367879
0.9 2.1 0.444858
0.9 2.2 0.527292
0.9 2.3 0.612626
0.9 2.4 0.697676
0.9 2.5 0.778801
0.9 2.6 0.852144
0.9 2.7 0.913931
0.9 2.8 0.960789
0.9 2.9 0.99005
0.9 3 1
0.9 3.1 0.99005
0.9 3.2 0.960789
0.9 3.3 0.913931
0.9 3.4 0.852144
0.9 3.5 0.778801
0.9 3.6 0.697676
0.9 3.7 0.612626
0.9 3.8 0.527292
0.9 3.9 0.444858
0.9 4 0.367879
0.9 4.1 0.298197
0.9 4.2 0.236928
0.9 4.3 0.18452
0.9 4.4 0.140858
0.9 4.5 0.105399
0.9 4.6 0.0773047
0.9 4.7 0.0555762
0.9 4.8 0.0391639
0.9 4.9 0.0270518
0.9 5 0.0183156
0.9 5.1 0.0121552
0.9 5.2 0.00790705
0.9 5.3 0.00504176
0.9 5.4 0.00315111
0.9 5.5 0.00193045
0.9 5.6 0.00115923
0.9 5.7 0.000682328
0.9 5.8 0.000393669
0.9 5.9 0.00022263
0.9 6 0.00012341
0.9 6.1 6.70548e-05
0.9 6.2 3.57128e-05
0.9 6.3 1.86437e-05
0.9 6.4 9.54016e-06
0.9 6.5 4.78512e-06
0.9 6.6 2.35258e-06
0.9 6.7 1.13373e-06
0.9 6.8 5.35535e-07
0.9 6.9 2.4796e-07
0.9 7 1.12535e-07
0.9 7.1 5.00622e-08
0.9 7.2 2.18296e-08
0.9 7.3 9.33029e-09
0.9 7.4 3.90894e-09
0.9 7.5 1.60523e-09
0.9 7.6 6.46143e-10
0.9 7.7 2.54938e-10
0.9 7.8 9.85951e-11
0.9 7.9 3.73757e-11
0.9 8 1.38879e-11
0.9 8.1 5.05825e-12
0.9 8.2 1.80583e-12
0.9 8.3 6.31929e-13
0.9 8.4 2.16757e-13
0.9 8.5 7.28772e-14
0.9 8.6 2.40173e-14
0.9 8.7 7.7584e-15
